run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_131653_d6c8bf,2026-05-04T13:18:38,rrt_only,no,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,22,pre_grasp,rrt_only,1,0,0.500825,0.029638,0.000000,0.000000,0.000000,1.382529,1.352749,15,0,15,1.324443,0.759696,0.163345,0.628319,0.387669,1.500000,1.242528,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:38,rrt_only,no,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,23,pre_place,rrt_only,1,0,0.501260,0.030876,0.000000,0.000000,0.000000,3.033494,3.002387,31,0,31,2.916579,1.984685,0.173122,0.628319,0.165501,1.500000,0.442288,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:38,rrt_only,no,7,20260511,0.408352,0.242703,0.399211,-0.354393,0.382760,0.415668,24,return_home,rrt_only,1,0,0.000000,0.040590,0.000000,0.000000,0.000000,2.242763,2.202009,23,0,23,2.148265,1.539492,0.168345,0.628319,0.209313,1.500000,0.636797,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:54,rrt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,25,pre_grasp,rrt_only,1,0,0.501043,0.038279,0.000000,0.000000,0.000000,1.391187,1.352721,15,0,15,1.300285,0.708652,0.135271,0.628319,0.367889,1.500000,1.061218,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:54,rrt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,26,pre_place,rrt_only,1,0,0.500901,0.032864,0.000000,0.000000,0.000000,2.985680,2.952619,31,0,31,2.902877,1.965081,0.159193,0.628319,0.153189,1.500000,0.409383,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:18:54,rrt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,27,return_home,rrt_only,1,0,0.000000,0.029741,0.000000,0.000000,0.000000,2.281952,2.251987,24,0,24,2.201032,1.583746,0.157221,0.628390,0.211001,1.500000,0.575456,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:09,rrt_only,no,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,28,pre_grasp,rrt_only,1,0,0.502010,0.033965,0.000000,0.000000,0.000000,0.937021,0.902896,10,0,10,0.856975,0.395928,0.133787,0.600000,0.658724,1.500000,2.287236,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:09,rrt_only,no,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,29,pre_place,rrt_only,1,0,0.503631,0.030757,0.000000,0.000000,0.000000,2.282458,2.251550,23,0,23,2.196091,1.416879,0.169476,0.628319,0.205294,1.500000,0.624570,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:09,rrt_only,no,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,30,return_home,rrt_only,1,0,0.000000,0.034122,0.000000,0.000000,0.000000,1.986718,1.952402,20,0,20,1.880108,1.343082,0.199450,0.628319,0.293827,1.500000,0.906873,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:23,rrt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,31,pre_grasp,rrt_only,1,0,0.503258,0.032869,0.000000,0.000000,0.000000,1.186361,1.153372,13,0,13,1.122646,0.736491,0.201212,0.690340,0.663261,1.500000,1.959636,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
