run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_133055_68e459,2026-05-04T13:31:43,trajopt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,13,pre_grasp,trajopt_only,1,0,0.501299,0.000000,0.000001,0.000000,0.133889,3.242008,3.098343,0,0,100,1.898101,0.425662,0.085613,0.281595,0.157500,0.690691,0.595054,20.952427,10.051621,33.902923,1.656105,18.802126,nan,2.130821,converged,
run_20260504_133055_68e459,2026-05-04T13:31:43,trajopt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,14,pre_place,trajopt_only,1,0,0.501910,0.000000,0.000000,0.000000,0.118271,5.060381,4.933933,0,0,100,3.733732,1.965070,0.142433,0.681762,0.121953,0.778256,0.214429,10.987789,12.650837,37.239733,0.293574,1.466233,nan,4.578291,converged,
run_20260504_133055_68e459,2026-05-04T13:31:43,trajopt_only,no,8,20260512,0.429272,0.294792,0.423919,-0.355590,0.365294,0.438156,15,return_home,trajopt_only,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.003084,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:00,trajopt_only,no,9,20260513,0.329403,0.466075,0.393389,-0.323230,0.465786,0.337547,16,pre_grasp,trajopt_only,0,0,0.500740,0.000000,0.000000,0.000000,0.000000,0.003070,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:02,trajopt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,17,pre_grasp,trajopt_only,1,0,0.502006,0.000000,0.000001,0.000000,0.121682,4.734168,4.603138,0,0,100,3.402919,1.604790,0.175796,0.544758,0.166564,0.688176,0.324117,10.751832,9.688499,34.908822,1.342722,15.243645,nan,4.137362,converged,
run_20260504_133055_68e459,2026-05-04T13:32:02,trajopt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,18,pre_place,trajopt_only,1,0,0.500541,0.000000,0.000000,0.000000,0.119295,5.071419,4.937057,0,0,100,3.736795,1.968528,0.175115,0.634960,0.149803,0.724195,0.263162,10.215389,12.417083,50.733529,1.235928,13.403037,nan,4.582318,converged,
run_20260504_133055_68e459,2026-05-04T13:32:02,trajopt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,19,return_home,trajopt_only,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.002681,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:21,trajopt_only,no,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,20,pre_grasp,trajopt_only,0,0,0.500616,0.000000,0.000000,0.000000,0.000000,0.001850,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:23,trajopt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,21,pre_grasp,trajopt_only,1,0,0.501729,0.000000,0.000001,0.000000,0.113469,4.824658,4.700686,0,0,100,3.500317,1.707568,0.155363,0.622126,0.142727,0.762034,0.269261,11.543336,14.238390,55.408509,1.007993,9.486671,nan,4.267793,converged,
run_20260504_133055_68e459,2026-05-04T13:32:23,trajopt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,22,pre_place,trajopt_only,1,0,0.501640,0.000000,0.000000,0.000000,0.114618,4.806859,4.677106,0,0,100,3.476809,1.682218,0.146078,0.622294,0.135188,0.767954,0.256938,11.718824,14.563493,53.340328,0.727667,5.696128,nan,4.235996,converged,
