run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_132412_e65429,2026-05-04T13:26:41,rrt_only,yes,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,28,pre_grasp,rrt_only,1,0,0.501633,0.032877,0.000000,0.000000,0.000000,1.185441,1.152443,13,0,13,1.122762,0.736624,0.201243,0.690310,0.663245,1.500000,1.959588,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:41,rrt_only,yes,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,29,pre_place,rrt_only,0,0,0.501995,0.034917,0.000000,0.000000,0.000000,0.035127,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:26:48,rrt_only,yes,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,30,pre_grasp,rrt_only,1,0,0.500703,0.031842,0.000000,0.000000,0.000000,1.085244,1.053213,12,0,12,1.025974,0.422634,0.091351,0.750000,0.382095,1.500000,1.042077,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:48,rrt_only,yes,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,31,pre_place,rrt_only,0,0,0.500766,0.035982,0.000000,0.000000,0.000000,0.036009,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:26:56,rrt_only,yes,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,32,pre_grasp,rrt_only,1,0,0.502009,0.030902,0.000000,0.000000,0.000000,0.584371,0.553332,7,0,7,0.510784,0.153957,0.078250,0.316175,0.742470,1.500000,4.331074,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:56,rrt_only,yes,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,33,pre_place,rrt_only,1,0,0.502518,0.034045,0.000000,0.000000,0.000000,2.586933,2.552670,27,0,27,2.516624,1.682237,0.173591,0.628319,0.197595,1.500000,0.533508,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:26:56,rrt_only,yes,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,34,return_home,rrt_only,1,0,0.000000,0.035208,0.000000,0.000000,0.000000,2.039036,2.003310,21,0,21,1.972603,1.525372,0.238368,0.628319,0.330146,1.500000,1.013605,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:12,rrt_only,yes,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,35,pre_grasp,rrt_only,1,0,0.503008,0.027711,0.000000,0.000000,0.000000,1.080429,1.052564,12,0,12,1.007097,0.581346,0.166001,0.628319,0.676351,1.500000,2.029054,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:12,rrt_only,yes,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,36,pre_place,rrt_only,1,0,0.500608,0.040367,0.000000,0.000000,0.000000,4.492838,4.452192,45,0,45,4.389844,3.800384,0.249130,0.942478,0.309668,1.500000,0.877102,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:12,rrt_only,yes,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,37,return_home,rrt_only,1,0,0.000000,0.038075,0.000000,0.000000,0.000000,3.390903,3.352630,34,0,34,3.270862,2.222153,0.201924,0.942478,0.362404,1.500000,1.284586,8.782575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
